revenue,potential_revenue,pl_inventory_percentage
350.45,457.66,-30.59
348.77,431.11,-23.61
436.25,611.34,-40.14
308.43,463.29,-50.21
335.47,427.89,-27.55
310.06,444.36,-43.31
374.36,533.09,-42.4
318.25,396.96,-24.73
484.72,714.54,-47.41
578.68,747.49,-29.17
169.48,203.91,-20.32
72.29,186.29,-157.7
490.88,800.36,-63.05
172.46,232.61,-34.88
547.89,790.85,-44.34
419.96,558.07,-32.89
492.45,665.08,-35.06
94.09,111.07,-18.05
519.76,684.31,-31.66
78.45,115.76,-47.56
521.13,746.8,-43.3
479.23,648.98,-35.42
343.86,429.59,-24.93
88.08,117.71,-33.64
594.53,853.52,-43.56
281.63,344.8,-22.43
521.08,756.23,-45.13
234.55,374.85,-59.82
575.61,763.66,-32.67
363.76,626.84,-72.32
554.92,761.2,-37.17
309.99,413.27,-33.32
644.36,914.87,-41.98
168.63,216.95,-28.65
322.29,500.4,-55.26
475.22,760.74,-60.08
644.22,840.97,-30.54
61.33,85.12,-38.79
694.4,910.57,-31.13
547.8,720.82,-31.58
702.77,936.12,-33.2
253.86,327.99,-29.2
181.62,226.35,-24.63
164.23,211.92,-29.04
526.86,782.66,-48.55
410.43,541.54,-31.94
280.88,447.46,-59.31
139.98,212.66,-51.92
484.05,697.56,-44.11
305.14,422.4,-38.43
34.43,55.92,-62.42
709.69,920.68,-29.73
270.68,365.15,-34.9
618.33,814.54,-31.73
557.26,827.68,-48.53
769.92,984.52,-27.87
454.51,600.14,-32.04
688.16,917.59,-33.34
146.28,173.91,-18.89
211.35,389.64,-84.36
648.36,819.67,-26.42
663.09,872.24,-31.54
106.86,168.78,-57.94
400.72,540.62,-34.91
578.03,760.53,-31.57
35.95,56.43,-56.97
622.48,886.76,-42.46
677.44,1036.94,-53.07
563.0,900.27,-59.91
428.13,616.71,-44.05
473.94,636.46,-34.29
112.18,143.64,-28.04
603.54,801.38,-32.78
600.7,853.74,-42.12
259.68,349.36,-34.53
334.44,432.67,-29.37
509.38,714.82,-40.33
609.91,739.85,-21.3
308.41,417.67,-35.43
546.13,877.59,-60.69
166.89,246.85,-47.91
250.34,324.07,-29.45
258.98,376.66,-45.44
211.35,275.36,-30.29
65.46,82.9,-26.64
645.38,815.85,-26.41
193.76,328.82,-69.7
276.34,405.91,-46.89
0.0,0.0,0.0
189.5,370.32,-95.42
749.95,955.41,-27.4
352.88,445.81,-26.33
486.72,700.03,-43.83
407.96,560.21,-37.32
675.84,913.0,-35.09
302.97,399.54,-31.87
197.07,299.36,-51.91
72.95,109.08,-49.53
320.48,448.34,-39.9
239.44,318.44,-32.99
402.12,564.53,-40.39
833.11,1116.31,-33.99
426.44,583.22,-36.76
338.27,522.03,-54.32
52.16,66.69,-27.86
189.31,216.99,-14.62
468.63,659.26,-40.68
336.67,477.45,-41.82
296.87,394.59,-32.92
642.11,889.27,-38.49
33.09,71.3,-115.47
481.39,620.02,-28.8
87.15,129.3,-48.36
186.2,281.26,-51.05
576.53,737.29,-27.88
595.04,878.6,-47.65
429.74,527.19,-22.68
536.2,721.05,-34.47
161.16,236.41,-46.69
11.88,21.62,-81.99
134.02,205.19,-53.1
69.7,87.17,-25.06
605.57,782.56,-29.23
555.94,704.3,-26.69
614.72,801.01,-30.3
251.52,368.7,-46.59
120.34,153.27,-27.36
682.31,992.91,-45.52
188.52,300.86,-59.59
708.49,1072.82,-51.42
597.12,873.37,-46.26
0.0,0.0,0.0
250.47,404.84,-61.63
167.29,225.66,-34.89
0.0,0.0,0.0
410.89,540.65,-31.58
18.8,27.79,-47.82
84.39,109.61,-29.89
221.49,300.32,-35.59
319.19,392.18,-22.87
602.29,924.59,-53.51
22.47,31.44,-39.92
376.86,565.18,-49.97
169.69,269.77,-58.98
256.94,329.47,-28.23
469.77,688.97,-46.66
394.94,561.45,-42.16
94.68,103.42,-9.23
606.5,928.46,-53.08
24.49,52.48,-114.29
407.61,603.16,-47.97
199.79,320.86,-60.6
600.57,741.26,-23.43
495.13,746.77,-50.82
108.3,184.18,-70.06
567.93,769.9,-35.56
456.93,638.44,-39.72
79.29,114.84,-44.84
409.18,541.22,-32.27
174.84,242.23,-38.54
33.11,47.56,-43.64
438.97,567.12,-29.19
439.72,598.23,-36.05
28.74,52.72,-83.44
461.93,616.91,-33.55
216.88,277.39,-27.9
517.08,637.0,-23.19
702.81,993.31,-41.33
708.3,1053.98,-48.8
523.2,683.34,-30.61
357.97,552.24,-54.27
73.85,104.9,-42.04
752.1,1047.36,-39.26
343.63,439.5,-27.9
295.88,391.67,-32.37
368.09,515.65,-40.09
362.84,472.94,-30.34
321.08,448.8,-39.78
8.84,8.84,0.0
586.11,856.92,-46.2
538.28,787.7,-46.34
318.41,506.99,-59.23
248.57,403.18,-62.2
487.6,722.02,-48.08
360.93,467.52,-29.53
138.16,164.39,-18.99
222.58,249.49,-12.09
197.03,217.17,-10.22
411.26,597.75,-45.35
692.66,944.95,-36.42
458.39,595.98,-30.02
293.98,455.02,-54.78
451.15,574.53,-27.35
0.0,0.0,0.0
318.16,447.06,-40.51
291.95,404.32,-38.49
558.85,811.79,-45.26
282.04,371.03,-31.55
572.2,940.01,-64.28
104.24,132.85,-27.45
414.75,670.87,-61.75
33.57,65.06,-93.8
313.78,459.8,-46.54
0.0,0.0,0.0
561.23,736.85,-31.29
596.7,849.28,-42.33
190.67,260.92,-36.84
241.6,352.91,-46.07
362.75,516.07,-42.27
68.56,102.36,-49.3
0.0,0.0,0.0
60.5,75.43,-24.68
158.46,174.51,-10.13
346.98,565.61,-63.01
315.11,466.38,-48.01
281.63,394.27,-40.0
615.03,950.27,-54.51
130.4,168.2,-28.99
155.53,256.73,-65.07
379.14,550.33,-45.15
212.64,375.21,-76.45
263.55,334.69,-26.99
133.22,195.83,-47.0
239.67,311.31,-29.89
37.39,75.87,-102.92
316.99,435.05,-37.24
207.9,248.63,-19.59
577.01,661.55,-14.65
554.59,753.27,-35.82
623.82,757.08,-21.36
810.2,1170.27,-44.44
494.16,577.8,-16.93
464.42,656.33,-41.32
149.35,209.76,-40.45
50.72,71.15,-40.28
539.33,799.23,-48.19
335.81,438.81,-30.67
284.71,391.07,-37.36
152.41,295.12,-93.64
72.36,111.93,-54.68
201.13,261.0,-29.77
346.34,434.21,-25.37
88.71,121.65,-37.13
345.38,440.73,-27.61
640.94,882.47,-37.68
424.66,667.63,-57.22
646.62,896.36,-38.62
681.89,890.64,-30.61
669.17,963.29,-43.95
696.49,864.67,-24.15
402.38,556.67,-38.34
151.84,304.01,-100.22
137.47,196.3,-42.79
0.0,0.0,0.0
494.93,681.51,-37.7
314.42,420.84,-33.85
9.3,16.55,-77.96
407.75,539.67,-32.35
181.4,257.06,-41.71
330.2,489.11,-48.13
215.65,284.33,-31.85
495.44,657.35,-32.68
413.46,664.6,-60.74
320.98,518.6,-61.57
203.2,312.72,-53.9
338.59,481.41,-42.18
0.0,0.0,0.0
328.45,413.94,-26.03
86.47,150.76,-74.35
706.19,1203.94,-70.48
510.87,782.13,-53.1
588.95,747.91,-26.99
708.41,944.14,-33.28
500.63,802.49,-60.3
0.0,0.0,0.0
795.54,1139.26,-43.21
209.75,272.06,-29.71
201.16,345.33,-71.67
370.48,482.81,-30.32
35.94,53.16,-47.91
539.96,705.13,-30.59
493.21,679.86,-37.84
300.65,374.39,-24.53
556.29,840.32,-51.06
755.83,1010.51,-33.7
42.96,97.29,-126.47
593.5,803.94,-35.46
188.68,316.18,-67.57
660.21,847.76,-28.41
723.83,1099.09,-51.84
294.18,419.27,-42.52
15.72,23.72,-50.89
576.95,926.2,-60.53
372.13,545.59,-46.61
601.47,771.16,-28.21
337.75,405.74,-20.13
148.52,206.69,-39.17
100.57,123.01,-22.31
267.83,385.39,-43.89
378.82,529.29,-39.72
238.38,380.7,-59.7
670.39,918.98,-37.08
648.76,958.89,-47.8
179.67,232.39,-29.34
317.54,384.36,-21.04
734.99,1183.89,-61.08
194.84,367.34,-88.53
398.67,539.43,-35.31
337.02,440.96,-30.84
75.79,122.63,-61.8
97.32,145.95,-49.97
383.0,465.3,-21.49
303.43,395.52,-30.35
389.16,572.71,-47.17
69.64,150.88,-116.66
349.58,482.73,-38.09
91.71,101.9,-11.11
653.88,830.49,-27.01
502.15,689.16,-37.24
304.29,445.76,-46.49
451.27,659.08,-46.05
539.33,987.16,-83.03
591.21,945.24,-59.88
440.99,665.4,-50.89
548.61,782.95,-42.72
272.3,320.52,-17.71
447.49,616.13,-37.69
318.77,497.28,-56.0
809.23,1071.37,-32.39
132.95,169.73,-27.66
516.25,784.33,-51.93
160.61,219.2,-36.48
733.54,1066.71,-45.42
489.22,722.6,-47.7
284.85,433.27,-52.1
552.57,720.08,-30.31
435.74,595.91,-36.76
387.39,559.23,-44.36
269.38,390.49,-44.96
1.0,1.0,0.0
104.19,123.16,-18.21
670.35,984.33,-46.84
202.71,328.89,-62.25
87.47,105.4,-20.5
441.26,606.84,-37.52
173.85,244.44,-40.6
205.04,267.75,-30.58
327.93,498.08,-51.89
0.0,16.0,0.0
461.94,606.3,-31.25
479.62,640.96,-33.64
560.39,815.25,-45.48
613.33,896.24,-46.13
230.47,298.92,-29.7
95.83,127.16,-32.69
574.36,789.51,-37.46
47.4,92.85,-95.89
67.22,86.86,-29.22
256.18,292.82,-14.3
8.49,13.94,-64.19
822.59,1296.44,-57.6
441.98,624.79,-41.36
238.1,326.08,-36.95
688.36,911.63,-32.44
161.83,205.54,-27.01
8.5,15.48,-82.12
342.0,428.06,-25.16
542.99,734.02,-35.18
109.14,193.87,-77.63
442.02,581.91,-31.65
137.5,188.15,-36.84
538.0,705.27,-31.09
545.0,810.7,-48.75
305.99,474.32,-55.01
0.0,0.0,0.0
176.27,326.61,-85.29
468.47,664.05,-41.75
792.66,1105.17,-39.43
290.99,403.37,-38.62
0.0,0.0,0.0
57.28,103.69,-81.02
157.89,225.61,-42.89
62.55,109.94,-75.76
411.42,599.01,-45.6
295.33,342.24,-15.88
231.99,280.92,-21.09
725.81,911.42,-25.57
290.68,493.58,-69.8
166.12,189.61,-14.14
97.09,152.26,-56.82
72.94,113.16,-55.14
501.59,757.74,-51.07
383.86,477.5,-24.39
65.38,86.33,-32.04
156.97,175.95,-12.09
568.91,766.98,-34.82
73.32,108.8,-48.39
509.86,693.7,-36.06
764.44,1243.9,-62.72
142.64,204.93,-43.67
533.24,790.09,-48.17
106.84,122.58,-14.73
157.1,188.09,-19.73
774.09,989.12,-27.78
143.23,235.68,-64.55
17.34,17.34,0.0
370.77,486.07,-31.1
455.99,693.67,-52.12
375.72,445.72,-18.63
309.68,400.12,-29.2
291.33,463.84,-59.21
465.81,673.8,-44.65
519.47,739.28,-42.31
433.67,672.68,-55.11
111.17,208.56,-87.6
208.7,274.37,-31.47
63.56,79.05,-24.37
393.12,531.9,-35.3
266.7,323.92,-21.45
351.92,546.88,-55.4
680.63,928.74,-36.45
235.63,356.78,-51.42
475.77,643.54,-35.26
38.52,63.86,-65.78
662.41,845.54,-27.65
0.0,0.0,0.0
92.69,119.68,-29.12
217.5,302.8,-39.22
675.33,925.89,-37.1
437.7,592.79,-35.43
138.1,206.58,-49.59
872.09,1130.86,-29.67
50.76,66.2,-30.42
524.54,669.57,-27.65
207.68,281.56,-35.57
801.09,1087.39,-35.74
605.87,947.51,-56.39
599.28,851.14,-42.03
648.21,855.12,-31.92
506.78,707.6,-39.63
227.75,340.27,-49.41
702.2,1002.49,-42.76
357.73,531.84,-48.67
629.8,883.43,-40.27
566.05,775.45,-36.99
197.35,270.24,-36.93
346.83,491.1,-41.6
29.24,31.74,-8.55
557.8,811.76,-45.53
307.72,431.98,-40.38
489.39,672.15,-37.34
477.23,631.43,-32.31
6.5,6.5,0.0
614.83,794.48,-29.22
35.69,92.81,-160.04
42.46,49.7,-17.05
652.38,949.48,-45.54
573.86,871.02,-51.78
415.89,599.84,-44.23
510.95,862.28,-68.76
169.57,203.75,-20.16
61.43,87.72,-42.8
407.44,531.56,-30.46
352.02,468.06,-32.96
131.92,179.57,-36.12
689.39,944.89,-37.06
424.36,594.53,-40.1
349.74,507.32,-45.06
448.22,640.84,-42.97
428.49,605.5,-41.31
259.43,358.64,-38.24
485.7,649.07,-33.64
160.93,222.93,-38.53
618.3,903.21,-46.08
545.86,711.25,-30.3
755.12,1019.22,-34.97
236.24,281.95,-19.35
405.74,522.0,-28.65
307.71,530.29,-72.33
573.81,890.58,-55.2
218.09,315.63,-44.72
79.75,84.25,-5.64
164.38,238.64,-45.18
0.0,0.0,0.0
182.8,344.46,-88.44
30.19,30.19,0.0
238.76,311.26,-30.37
562.26,828.89,-47.42
362.29,462.61,-27.69
494.32,663.95,-34.32
216.28,287.9,-33.11
500.26,599.02,-19.74
44.98,88.95,-97.75
492.4,831.8,-68.93
490.84,674.7,-37.46
0.0,0.0,0.0
644.96,926.4,-43.64
0.0,0.0,0.0
215.48,317.58,-47.38
515.69,801.31,-55.39
108.8,148.53,-36.52
429.93,616.38,-43.37
426.74,636.37,-49.12
81.26,133.2,-63.92
553.11,840.11,-51.89
131.26,139.55,-6.32
160.46,221.7,-38.17
86.92,110.9,-27.59
829.96,1173.96,-41.45
280.75,386.54,-37.68
240.47,396.95,-65.07
556.5,714.91,-28.47
450.39,642.96,-42.76
503.16,664.68,-32.1
271.48,403.32,-48.56
556.57,795.83,-42.99
568.17,798.44,-40.53
293.41,473.64,-61.43
696.06,1007.84,-44.79
410.95,539.66,-31.32
138.66,143.65,-3.6
402.68,576.03,-43.05
406.68,527.68,-29.75
571.2,776.03,-35.86
97.0,120.97,-24.71
542.26,765.67,-41.2
610.54,753.28,-23.38
476.49,717.14,-50.5
289.1,447.43,-54.77
625.42,818.79,-30.92
462.28,577.56,-24.94
0.0,0.0,0.0
465.2,625.56,-34.47
442.74,583.59,-31.81
442.67,634.97,-43.44
33.59,36.09,-7.44
354.29,533.78,-50.66
0.0,0.0,0.0
97.08,192.14,-97.92
204.77,294.13,-43.64
279.91,407.41,-45.55
525.45,708.02,-34.75
226.67,302.74,-33.56
871.45,1105.34,-26.84
286.8,414.62,-44.57
379.69,517.14,-36.2
355.85,525.94,-47.8
521.81,729.96,-39.89
485.25,609.62,-25.63
397.75,489.39,-23.04
0.0,0.0,0.0
334.28,400.67,-19.86
209.48,334.41,-59.64
75.97,109.01,-43.49
497.39,598.65,-20.36
574.18,813.74,-41.72
586.72,904.74,-54.2
209.92,254.21,-21.1
231.33,359.78,-55.53
95.7,115.93,-21.14
29.39,48.83,-66.14
334.63,462.46,-38.2
366.0,457.98,-25.13
0.0,5.5,0.0
547.43,721.58,-31.81
267.81,455.18,-69.96
115.0,144.84,-25.95
333.02,547.12,-64.29
363.17,479.74,-32.1
629.38,896.96,-42.51
455.64,677.88,-48.78
604.8,831.52,-37.49
589.5,778.83,-32.12
395.94,551.78,-39.36
631.17,821.59,-30.17
658.07,878.84,-33.55
476.24,646.66,-35.78
37.06,65.49,-76.71
65.25,88.82,-36.12
750.49,937.37,-24.9
403.13,520.3,-29.07
0.0,0.0,0.0
161.16,270.45,-67.81
416.0,572.17,-37.54
287.72,389.56,-35.4
128.44,152.24,-18.53
706.35,887.75,-25.68
199.26,289.71,-45.39
191.25,308.47,-61.29
139.97,194.86,-39.22
437.9,586.23,-33.87
341.62,387.76,-13.51
91.65,157.07,-71.38
324.47,524.84,-61.75
256.82,280.9,-9.38
359.35,448.96,-24.94
319.72,412.31,-28.96
391.25,502.4,-28.41
738.24,1123.98,-52.25
530.68,757.21,-42.69
634.37,850.81,-34.12
304.28,416.0,-36.72
442.26,586.5,-32.61
348.45,560.62,-60.89
0.0,0.0,0.0
280.63,390.22,-39.05
582.21,870.75,-49.56
251.2,320.65,-27.65
444.77,715.58,-60.89
394.08,625.99,-58.85
247.09,274.61,-11.14
896.41,1150.06,-28.3
638.44,991.35,-55.28
178.67,235.83,-31.99
324.01,426.7,-31.69
467.24,691.31,-47.96
421.78,612.76,-45.28
480.41,632.5,-31.66
299.19,461.66,-54.3
683.28,989.35,-44.79
198.72,286.1,-43.97
382.95,536.83,-40.18
306.05,393.0,-28.41
185.91,219.23,-17.92
525.45,671.25,-27.75
234.14,313.54,-33.91
134.18,201.74,-50.35
667.96,1048.82,-57.02
687.19,973.85,-41.71
117.92,179.02,-51.81
414.47,580.23,-39.99
500.86,661.35,-32.04
0.0,0.0,0.0
110.73,163.69,-47.83
404.81,595.25,-47.04
29.58,35.23,-19.1
212.26,280.43,-32.12
624.63,804.17,-28.74
181.05,281.26,-55.35
300.14,418.78,-39.53
284.3,389.06,-36.85
547.66,775.83,-41.66
95.81,181.7,-89.65
580.25,739.4,-27.43
75.49,99.41,-31.69
226.66,311.53,-37.44
631.42,972.28,-53.98
206.82,323.19,-56.27
423.14,543.54,-28.45
90.99,151.13,-66.1
269.34,371.28,-37.85
426.21,620.28,-45.53
440.01,741.39,-68.49
345.94,509.5,-47.28
239.87,332.64,-38.68
155.19,226.9,-46.21
182.75,228.42,-24.99
546.28,852.61,-56.08
410.28,574.3,-39.98
111.2,154.95,-39.34
499.03,797.17,-59.74
813.35,1358.0,-66.96
0.0,0.0,0.0
485.55,685.83,-41.25
420.34,633.69,-50.76
273.34,357.66,-30.85
710.03,1043.23,-46.93
146.37,205.46,-40.37
620.61,848.38,-36.7
594.0,821.04,-38.22
368.26,541.48,-47.04
264.73,401.4,-51.63
408.45,568.21,-39.11
229.1,348.37,-52.06
330.05,486.65,-47.45
336.38,474.56,-41.08
399.5,532.07,-33.18
362.07,487.49,-34.64
154.01,216.87,-40.82
281.96,418.14,-48.3
583.27,886.85,-52.05
0.0,0.0,0.0
450.88,746.81,-65.63
296.57,434.26,-46.43
486.32,744.03,-52.99
290.65,412.08,-41.78
161.65,224.81,-39.07
157.8,179.54,-13.78
364.05,537.34,-47.6
550.77,742.14,-34.75
60.2,191.32,-217.81
722.01,962.67,-33.33
165.62,228.64,-38.05
735.2,938.55,-27.66
466.56,684.52,-46.72
130.12,196.32,-50.88
487.26,641.81,-31.72
431.9,598.78,-38.64
50.47,56.97,-12.88
222.49,315.07,-41.61
643.49,932.07,-44.85
227.49,443.4,-94.91
306.54,378.2,-23.38
65.29,77.28,-18.36
440.81,561.76,-27.44
322.44,461.39,-43.09
113.56,212.71,-87.31
574.71,745.38,-29.7
72.56,107.14,-47.66
716.4,1028.17,-43.52
75.14,100.81,-34.16
565.03,827.74,-46.49
63.25,108.72,-71.89
311.82,414.26,-32.85
53.84,64.83,-20.41
402.24,638.04,-58.62
44.15,88.57,-100.61
431.16,604.56,-40.22
299.16,373.75,-24.93
0.0,0.0,0.0
70.36,111.44,-58.39
0.0,0.0,0.0
638.84,983.2,-53.9
216.69,276.94,-27.8
671.87,909.23,-35.33
466.74,594.45,-27.36
10.44,30.88,-195.79
498.69,723.92,-45.16
472.45,681.48,-44.24
94.16,140.28,-48.98
68.48,68.48,0.0
647.47,914.97,-41.31
314.53,465.9,-48.13
523.32,662.66,-26.63
154.14,235.38,-52.71
56.38,73.83,-30.95
245.0,333.62,-36.17
512.0,715.48,-39.74
259.9,412.07,-58.55
710.63,956.65,-34.62
264.46,408.34,-54.41
186.02,237.37,-27.6
426.76,638.92,-49.71
222.3,344.58,-55.01
714.4,1029.15,-44.06
231.77,319.02,-37.65
59.15,87.02,-47.12
258.97,326.53,-26.09
109.45,169.31,-54.69
380.55,437.24,-14.9
52.43,93.23,-77.82
126.69,203.13,-60.34
631.26,840.82,-33.2
0.0,0.0,0.0
295.42,380.7,-28.87
259.14,386.51,-49.15
262.82,371.63,-41.4
300.39,377.59,-25.7
462.51,631.86,-36.62
95.71,113.2,-18.27
134.94,303.22,-124.71
384.06,468.1,-21.88
483.37,667.7,-38.13
380.11,617.13,-62.36
64.95,144.12,-121.89
259.54,393.37,-51.56
249.21,287.44,-15.34
6.45,41.39,-541.71
211.05,248.27,-17.64
679.14,989.32,-45.67
115.98,220.79,-90.37
640.58,982.46,-53.37
367.59,576.37,-56.8
20.39,31.39,-53.95
0.0,0.0,0.0
292.45,443.85,-51.77
683.21,832.79,-21.89
406.17,600.18,-47.77
311.96,417.34,-33.78
187.62,222.96,-18.84
24.19,28.69,-18.6
337.23,534.3,-58.44
258.49,404.21,-56.37
628.03,842.72,-34.18
460.52,648.64,-40.85
548.81,754.42,-37.46
218.86,316.12,-44.44
740.49,997.3,-34.68
434.7,609.2,-40.14
548.26,834.58,-52.22
261.32,368.77,-41.12
309.98,419.69,-35.39
141.88,204.73,-44.3
858.5,1261.4,-46.93
665.89,896.51,-34.63
483.16,611.31,-26.52
844.08,1318.24,-56.17
262.62,350.03,-33.28
60.46,83.44,-38.01
253.71,372.4,-46.78
444.14,571.79,-28.74
494.85,684.64,-38.35
678.03,871.77,-28.57
400.79,600.21,-49.76
495.14,658.54,-33.0
285.55,397.45,-39.19
481.02,730.48,-51.86
305.18,367.04,-20.27
154.34,272.35,-76.46
734.83,941.68,-28.15
745.51,1022.54,-37.16
108.32,132.79,-22.59
633.11,831.45,-31.33
464.27,741.75,-59.77
483.25,604.62,-25.12
547.51,743.76,-35.84
0.0,0.0,0.0
351.02,457.55,-30.35
433.53,597.37,-37.79
308.94,417.07,-35.0
429.5,654.9,-52.48
300.71,448.21,-49.05
558.06,695.66,-24.66
546.74,760.21,-39.04
531.03,821.17,-54.64
443.86,590.24,-32.98
385.98,459.21,-18.97
517.65,697.58,-34.76
32.99,61.47,-86.33
147.06,225.57,-53.39
57.11,88.63,-55.19
419.53,607.74,-44.86
78.83,125.17,-58.78
0.0,0.0,0.0
245.97,360.34,-46.5
88.19,103.96,-17.88
53.17,67.85,-27.61
651.22,1071.09,-64.47
398.51,498.18,-25.01
232.89,353.97,-51.99
390.83,562.78,-44.0
109.03,249.05,-128.42
436.76,663.68,-51.96
478.93,622.99,-30.08
415.97,560.8,-34.82
338.47,622.5,-83.92
398.39,571.47,-43.44
117.45,148.79,-26.68
529.06,772.24,-45.96
254.12,370.59,-45.83
489.58,609.85,-24.57
39.73,50.13,-26.18
286.85,367.94,-28.27
261.3,392.08,-50.05
126.36,202.06,-59.91
35.22,90.6,-157.24
420.35,680.19,-61.82
289.79,443.44,-53.02
320.47,474.31,-48.0
204.58,262.3,-28.21
153.9,239.57,-55.67
284.64,449.25,-57.83
891.34,1183.86,-32.82
422.87,577.12,-36.48
414.52,541.62,-30.66
466.83,602.18,-28.99
497.1,758.08,-52.5
153.58,259.8,-69.16
131.23,149.77,-14.13
634.6,1039.63,-63.82
497.1,886.44,-78.32
143.03,203.89,-42.55
94.71,131.07,-38.39
63.21,67.71,-7.12
143.47,172.55,-20.27
169.34,213.47,-26.06
504.19,721.88,-43.18
330.91,463.47,-40.06
51.93,116.31,-123.97
245.91,341.01,-38.67
692.04,1038.69,-50.09
394.78,625.68,-58.49
0.0,2.2,0.0
354.97,496.85,-39.97
606.18,858.22,-41.58
406.82,570.24,-40.17
406.56,584.66,-43.81
554.63,809.84,-46.01
523.79,632.47,-20.75
204.07,272.78,-33.67
222.94,483.24,-116.76
209.08,333.58,-59.55
208.13,284.33,-36.61
501.78,681.5,-35.82
510.15,774.15,-51.75
419.79,634.84,-51.23
206.9,274.63,-32.74
474.1,654.4,-38.03
286.14,339.9,-18.79
617.41,873.0,-41.4
176.0,252.12,-43.25
0.0,0.0,0.0
194.81,236.92,-21.62
242.67,352.63,-45.31
431.56,587.88,-36.22
114.81,145.41,-26.65
233.31,303.49,-30.08
513.32,1014.78,-97.69
232.09,294.05,-26.7
84.85,134.93,-59.02
439.8,596.35,-35.6
527.88,747.63,-41.63
405.11,541.55,-33.68
766.66,1020.5,-33.11
280.67,386.78,-37.81
602.28,812.99,-34.99
488.47,650.38,-33.15
170.92,245.14,-43.42
20.99,32.74,-55.98
334.24,440.96,-31.93
168.14,264.79,-57.48
35.98,38.48,-6.95
202.33,268.85,-32.88
358.05,519.37,-45.06
211.96,278.53,-31.41
204.02,348.58,-70.86
2.0,9.98,-399.0
557.19,762.09,-36.77
597.08,800.83,-34.12
550.14,664.62,-20.81
220.75,359.13,-62.69
260.85,380.13,-45.73
496.1,661.58,-33.36
7.5,7.5,0.0
323.98,409.58,-26.42
407.81,584.66,-43.37
210.66,250.15,-18.75
163.52,257.23,-57.31
620.28,773.89,-24.76
145.66,233.81,-60.52
294.74,406.78,-38.01
268.16,375.27,-39.94
333.41,623.68,-87.06
454.18,662.97,-45.97
296.16,453.68,-53.19
380.21,522.12,-37.32
0.0,0.0,0.0
570.16,803.31,-40.89
252.88,408.48,-61.53
357.72,409.63,-14.51
17.97,33.72,-87.65
465.92,716.93,-53.87
46.07,66.06,-43.39
140.62,191.26,-36.01
719.89,1006.11,-39.76
96.95,122.29,-26.14
0.0,0.0,0.0
639.09,799.21,-25.05
0.0,0.0,0.0
514.6,668.22,-29.85
477.0,647.58,-35.76
495.36,707.56,-42.84
488.54,651.86,-33.43
19.68,30.68,-55.89
129.46,213.69,-65.06
484.02,746.58,-54.25
532.32,716.71,-34.64
531.33,705.47,-32.77
458.71,826.08,-80.09
672.87,967.31,-43.76
3.75,3.75,0.0
704.86,941.75,-33.61
559.43,776.42,-38.79
488.65,786.0,-60.85
113.83,318.44,-179.75
686.28,1056.18,-53.9
227.22,299.08,-31.63
186.83,281.24,-50.53
634.23,1038.6,-63.76
309.97,542.52,-75.02
666.39,1082.43,-62.43
379.31,636.27,-67.74
445.75,693.33,-55.54
35.32,98.24,-178.14
602.51,800.92,-32.93
248.19,304.95,-22.87
389.2,570.86,-46.68
265.0,320.69,-21.02
577.41,831.45,-44.0
437.77,516.64,-18.02
265.32,344.77,-29.94
255.31,353.17,-38.33
686.58,991.13,-44.36
145.5,209.55,-44.02
747.13,1064.91,-42.53
292.76,515.85,-76.2
311.99,395.95,-26.91
104.17,106.42,-2.16
469.43,667.49,-42.19
458.67,704.07,-53.5
652.07,822.95,-26.21
200.53,267.22,-33.26
592.06,885.44,-49.55
518.05,770.41,-48.71
670.77,947.62,-41.27
376.09,585.49,-55.68
589.03,764.69,-29.82
308.54,393.79,-27.63
269.35,371.4,-37.89
0.0,0.0,0.0
15.5,19.49,-25.74
70.04,85.09,-21.49
0.0,0.0,0.0
187.11,266.33,-42.34
659.63,886.28,-34.36
534.06,748.82,-40.21
640.61,797.88,-24.55
198.69,256.15,-28.92
284.11,447.17,-57.39
317.95,468.34,-47.3
266.88,377.93,-41.61
285.23,383.05,-34.3
60.45,77.38,-28.01
211.42,254.41,-20.33
381.38,585.87,-53.62
670.8,980.85,-46.22
40.72,60.46,-48.48
808.34,1126.13,-39.31
386.43,650.25,-68.27
257.46,357.46,-38.84
72.1,125.43,-73.97
764.73,1107.55,-44.83
580.9,788.75,-35.78
161.59,317.87,-96.71
504.46,698.05,-38.38
0.0,0.0,0.0
0.0,0.0,0.0
475.11,752.08,-58.3
131.23,163.96,-24.94
223.76,269.72,-20.54
379.09,607.77,-60.32
445.07,599.23,-34.64
201.49,255.95,-27.03
475.07,692.28,-45.72
208.9,342.29,-63.85
221.82,268.04,-20.84
410.67,584.78,-42.4
49.19,70.57,-43.46
534.57,818.68,-53.15
143.9,242.51,-68.53
590.19,833.93,-41.3
500.19,683.8,-36.71
558.37,769.24,-37.77
185.38,279.81,-50.94
175.21,307.43,-75.46
379.32,568.39,-49.84
77.19,96.18,-24.6
280.76,432.79,-54.15
355.54,687.85,-93.47
558.22,814.4,-45.89
237.19,324.69,-36.89
291.46,360.18,-23.58
460.13,591.77,-28.61
170.54,218.25,-27.98
495.85,778.21,-56.94
395.71,471.35,-19.12
368.22,510.58,-38.66
289.75,400.57,-38.25
365.59,534.95,-46.33
492.76,594.52,-20.65
420.06,512.53,-22.01
669.27,867.33,-29.59
431.8,662.21,-53.36
121.56,190.92,-57.06
367.76,470.61,-27.97
