day_no,total_customers,store_customers,store_name,revenue_actual,revenue_potential,pl_perc,num_disappointed,disappointment%
5676,23,18,bharat,829.32,829.32,0.0,0,0.0
5677,1,0,ajijo,0.0,0.0,0.0,0,
5677,1,1,bharat,42.19,42.19,0.0,0,0.0
5678,22,10,ajijo,27.98,27.98,0.0,9,90.0
5678,22,12,bharat,503.59,503.59,0.0,0,0.0
5679,8,0,ajijo,0.0,0.0,0.0,0,
5679,8,8,bharat,274.79,274.79,0.0,0,0.0
5680,14,3,ajijo,5.0,5.0,0.0,2,66.67
5680,14,11,bharat,444.41,444.41,0.0,0,0.0
5681,30,7,ajijo,23.5,23.5,0.0,6,85.71
5681,30,23,bharat,858.71,858.71,0.0,0,0.0
5682,44,18,ajijo,24.17,24.17,0.0,15,83.33
5682,44,26,bharat,1089.45,1089.45,0.0,0,0.0
5683,13,4,ajijo,0.0,0.0,0.0,4,100.0
5683,13,9,bharat,416.68,416.68,0.0,0,0.0
5684,8,3,ajijo,0.0,0.0,0.0,3,100.0
5684,8,5,bharat,214.27,214.27,0.0,0,0.0
5685,16,4,ajijo,0.0,0.0,0.0,4,100.0
5685,16,12,bharat,555.6,555.6,0.0,0,0.0
5686,38,13,ajijo,94.0,94.0,0.0,10,76.92
5686,38,25,bharat,1279.91,1279.91,0.0,0,0.0
5687,17,6,ajijo,0.0,0.0,0.0,6,100.0
5687,17,11,bharat,448.26,448.26,0.0,0,0.0
5688,34,5,ajijo,0.0,0.0,0.0,5,100.0
5688,34,29,bharat,1109.82,1109.82,0.0,0,0.0
5689,16,4,ajijo,12.15,12.15,0.0,3,75.0
5689,16,12,bharat,586.21,586.21,0.0,0,0.0
5690,46,18,ajijo,79.8,79.8,0.0,12,66.67
5690,46,28,bharat,1099.15,1099.15,0.0,0,0.0
5691,14,6,ajijo,0.0,0.0,0.0,6,100.0
5691,14,8,bharat,344.49,344.49,0.0,0,0.0
5692,33,9,ajijo,28.48,28.48,0.0,7,77.78
5692,33,24,bharat,1269.96,1269.96,0.0,0,0.0
5693,37,8,ajijo,10.9,10.9,0.0,7,87.5
5693,37,29,bharat,1093.18,1093.18,0.0,0,0.0
5694,16,4,ajijo,0.0,0.0,0.0,4,100.0
5694,16,12,bharat,314.34,314.34,0.0,0,0.0
5695,35,9,ajijo,4.99,4.99,0.0,8,88.89
5695,35,26,bharat,1382.83,1382.83,0.0,0,0.0
5696,35,12,ajijo,41.51,41.51,0.0,9,75.0
5696,35,23,bharat,976.91,976.91,0.0,0,0.0
5697,39,10,ajijo,0.0,0.0,0.0,10,100.0
5697,39,29,bharat,1109.08,1109.08,0.0,0,0.0
5698,44,15,ajijo,0.0,0.0,0.0,15,100.0
5698,44,29,bharat,1043.31,1043.31,0.0,0,0.0
5699,6,1,ajijo,0.0,0.0,0.0,1,100.0
5699,6,5,bharat,143.45,143.45,0.0,0,0.0
5700,21,8,ajijo,51.39,51.39,0.0,6,75.0
5700,21,13,bharat,485.04,485.04,0.0,0,0.0
5701,15,5,ajijo,0.0,0.0,0.0,5,100.0
5701,15,10,bharat,407.27,407.27,0.0,0,0.0
5702,27,8,ajijo,7.2,7.2,0.0,7,87.5
5702,27,19,bharat,820.03,820.03,0.0,0,0.0
5703,10,5,ajijo,4.55,4.55,0.0,4,80.0
5703,10,5,bharat,194.74,194.74,0.0,0,0.0
5704,43,18,ajijo,39.62,39.62,0.0,14,77.78
5704,43,25,bharat,1132.02,1132.02,0.0,0,0.0
5705,28,8,ajijo,22.15,22.15,0.0,7,87.5
5705,28,20,bharat,918.96,918.96,0.0,0,0.0
5706,11,2,ajijo,0.0,0.0,0.0,2,100.0
5706,11,9,bharat,442.16,442.16,0.0,0,0.0
5707,48,11,ajijo,0.0,0.0,0.0,11,100.0
5707,48,37,bharat,1447.62,1447.62,0.0,0,0.0
5708,13,3,ajijo,16.97,16.97,0.0,2,66.67
5708,13,10,bharat,432.81,432.81,0.0,0,0.0
5709,29,5,ajijo,0.0,0.0,0.0,5,100.0
5709,29,24,bharat,1108.81,1108.81,0.0,0,0.0
5710,30,10,ajijo,25.49,25.49,0.0,8,80.0
5710,30,20,bharat,793.82,793.82,0.0,0,0.0
5711,44,17,ajijo,0.0,0.0,0.0,17,100.0
5711,44,27,bharat,1072.61,1072.61,0.0,0,0.0
5712,42,12,ajijo,24.0,24.0,0.0,11,91.67
5712,42,30,bharat,1352.44,1352.44,0.0,0,0.0
5713,7,1,ajijo,0.0,0.0,0.0,1,100.0
5713,7,6,bharat,276.02,276.02,0.0,0,0.0
5714,18,4,ajijo,16.4,16.4,0.0,2,50.0
5714,18,14,bharat,584.7,584.7,0.0,0,0.0
5715,23,4,ajijo,0.0,0.0,0.0,4,100.0
5715,23,19,bharat,777.43,777.43,0.0,0,0.0
5716,45,17,ajijo,0.0,0.0,0.0,17,100.0
5716,45,28,bharat,1384.31,1384.31,0.0,0,0.0
5717,5,0,ajijo,0.0,0.0,0.0,0,
5717,5,5,bharat,237.02,237.02,0.0,0,0.0
5718,40,11,ajijo,24.54,24.54,0.0,9,81.82
5718,40,29,bharat,1145.29,1145.29,0.0,0,0.0
5719,12,2,ajijo,0.0,0.0,0.0,2,100.0
5719,12,10,bharat,599.4,599.4,0.0,0,0.0
5720,40,12,ajijo,4.24,4.24,0.0,11,91.67
5720,40,28,bharat,1049.88,1049.88,0.0,0,0.0
5721,31,14,ajijo,20.14,20.14,0.0,13,92.86
5721,31,17,bharat,766.75,766.75,0.0,0,0.0
5722,22,6,ajijo,0.0,0.0,0.0,6,100.0
5722,22,16,bharat,608.32,608.32,0.0,0,0.0
5723,48,15,ajijo,0.0,0.0,0.0,15,100.0
5723,48,33,bharat,1348.26,1348.26,0.0,0,0.0
5724,11,1,ajijo,0.0,0.0,0.0,1,100.0
5724,11,10,bharat,372.07,372.07,0.0,0,0.0
5725,36,9,ajijo,3.95,3.95,0.0,8,88.89
5725,36,27,bharat,935.62,935.62,0.0,0,0.0
5726,25,8,ajijo,0.0,0.0,0.0,8,100.0
5726,25,17,bharat,615.56,615.56,0.0,0,0.0
5727,11,3,ajijo,0.0,0.0,0.0,3,100.0
5727,11,8,bharat,447.75,447.75,0.0,0,0.0
5728,19,5,ajijo,0.0,0.0,0.0,5,100.0
5728,19,14,bharat,504.77,504.77,0.0,0,0.0
5729,19,6,ajijo,0.0,0.0,0.0,6,100.0
5729,19,13,bharat,591.73,591.73,0.0,0,0.0
5730,27,9,ajijo,0.0,0.0,0.0,9,100.0
5730,27,18,bharat,820.7,820.7,0.0,0,0.0
5731,29,6,ajijo,42.92,42.92,0.0,5,83.33
5731,29,23,bharat,868.46,868.46,0.0,0,0.0
5732,15,6,ajijo,13.73,13.73,0.0,5,83.33
5732,15,9,bharat,279.65,279.65,0.0,0,0.0
5733,28,11,ajijo,59.25,59.25,0.0,8,72.73
5733,28,17,bharat,827.02,827.02,0.0,0,0.0
5734,18,7,ajijo,34.38,34.38,0.0,6,85.71
5734,18,11,bharat,417.13,417.13,0.0,0,0.0
5735,9,1,ajijo,0.0,0.0,0.0,1,100.0
5735,9,8,bharat,205.38,205.38,0.0,0,0.0
5736,20,3,ajijo,0.0,0.0,0.0,3,100.0
5736,20,17,bharat,770.14,770.14,0.0,0,0.0
5737,13,6,ajijo,0.0,0.0,0.0,6,100.0
5737,13,7,bharat,332.51,332.51,0.0,0,0.0
5738,42,9,ajijo,54.58,54.58,0.0,7,77.78
5738,42,33,bharat,1389.13,1389.13,0.0,0,0.0
5739,20,6,ajijo,15.97,15.97,0.0,5,83.33
5739,20,14,bharat,543.65,543.65,0.0,0,0.0
5740,23,4,ajijo,0.0,0.0,0.0,4,100.0
5740,23,19,bharat,1034.09,1034.09,0.0,0,0.0
5741,43,17,ajijo,72.91,72.91,0.0,15,88.24
5741,43,26,bharat,991.98,991.98,0.0,0,0.0
5742,37,6,ajijo,42.74,42.74,0.0,5,83.33
5742,37,31,bharat,1299.23,1299.23,0.0,0,0.0
5743,49,10,ajijo,102.64,102.64,0.0,5,50.0
5743,49,39,bharat,1756.94,1756.94,0.0,0,0.0
5744,14,3,ajijo,0.0,0.0,0.0,3,100.0
5744,14,11,bharat,451.8,451.8,0.0,0,0.0
5745,49,15,ajijo,29.24,29.24,0.0,12,80.0
5745,49,34,bharat,1359.3,1359.3,0.0,0,0.0
5746,14,3,ajijo,0.0,0.0,0.0,3,100.0
5746,14,11,bharat,520.22,520.22,0.0,0,0.0
5747,17,8,ajijo,18.88,18.88,0.0,7,87.5
5747,17,9,bharat,392.13,392.13,0.0,0,0.0
5748,2,1,ajijo,0.0,0.0,0.0,1,100.0
5748,2,1,bharat,58.36,58.36,0.0,0,0.0
5749,35,11,ajijo,9.95,9.95,0.0,9,81.82
5749,35,24,bharat,948.59,948.59,0.0,0,0.0
5750,7,4,ajijo,9.15,9.15,0.0,3,75.0
5750,7,3,bharat,81.5,81.5,0.0,0,0.0
5751,23,6,ajijo,0.0,0.0,0.0,6,100.0
5751,23,17,bharat,704.52,704.52,0.0,0,0.0
5752,29,7,ajijo,3.99,3.99,0.0,6,85.71
5752,29,22,bharat,854.71,854.71,0.0,0,0.0
5753,2,1,ajijo,0.0,0.0,0.0,1,100.0
5753,2,1,bharat,7.94,7.94,0.0,0,0.0
5754,24,7,ajijo,0.0,0.0,0.0,7,100.0
5754,24,17,bharat,740.28,740.28,0.0,0,0.0
5755,10,4,ajijo,18.98,18.98,0.0,3,75.0
5755,10,6,bharat,223.31,223.31,0.0,0,0.0
5756,23,8,ajijo,12.49,12.49,0.0,7,87.5
5756,23,15,bharat,330.32,330.32,0.0,0,0.0
5757,40,10,ajijo,4.0,4.0,0.0,9,90.0
5757,40,30,bharat,1228.0,1228.0,0.0,0,0.0
5758,5,2,ajijo,0.0,0.0,0.0,2,100.0
5758,5,3,bharat,130.99,130.99,0.0,0,0.0
5759,21,10,ajijo,11.7,11.7,0.0,9,90.0
5759,21,11,bharat,411.26,411.26,0.0,0,0.0
5760,9,4,ajijo,3.95,3.95,0.0,3,75.0
5760,9,5,bharat,154.04,154.04,0.0,0,0.0
5761,49,12,ajijo,15.29,15.29,0.0,11,91.67
5761,49,37,bharat,1706.96,1706.96,0.0,0,0.0
5762,35,15,ajijo,39.43,39.43,0.0,12,80.0
5762,35,20,bharat,1023.32,1023.32,0.0,0,0.0
5763,13,2,ajijo,3.0,3.0,0.0,1,50.0
5763,13,11,bharat,507.48,507.48,0.0,0,0.0
5764,12,5,ajijo,0.0,0.0,0.0,5,100.0
5764,12,7,bharat,344.95,344.95,0.0,0,0.0
5765,44,15,ajijo,0.0,0.0,0.0,15,100.0
5765,44,29,bharat,1230.35,1230.35,0.0,0,0.0
5766,38,13,ajijo,4.25,4.25,0.0,12,92.31
5766,38,25,bharat,1096.11,1096.11,0.0,0,0.0
5767,19,2,ajijo,0.0,0.0,0.0,2,100.0
5767,19,17,bharat,664.91,664.91,0.0,0,0.0
5768,11,4,ajijo,32.29,32.29,0.0,3,75.0
5768,11,7,bharat,349.6,349.6,0.0,0,0.0
5769,2,1,ajijo,0.0,0.0,0.0,1,100.0
5769,2,1,bharat,19.43,19.43,0.0,0,0.0
5770,21,5,ajijo,26.68,26.68,0.0,4,80.0
5770,21,16,bharat,514.08,514.08,0.0,0,0.0
5771,34,12,ajijo,11.88,11.88,0.0,10,83.33
5771,34,22,bharat,1030.81,1030.81,0.0,0,0.0
5772,8,3,ajijo,0.0,0.0,0.0,3,100.0
5772,8,5,bharat,200.7,200.7,0.0,0,0.0
5773,10,3,ajijo,9.49,9.49,0.0,2,66.67
5773,10,7,bharat,226.95,226.95,0.0,0,0.0
5774,10,2,ajijo,0.0,0.0,0.0,2,100.0
5774,10,8,bharat,350.24,350.24,0.0,0,0.0
5775,39,11,ajijo,21.5,21.5,0.0,9,81.82
5775,39,28,bharat,963.48,963.48,0.0,0,0.0
5776,11,3,ajijo,0.0,0.0,0.0,3,100.0
5776,11,8,bharat,334.94,334.94,0.0,0,0.0
5777,45,12,ajijo,18.38,18.38,0.0,10,83.33
5777,45,33,bharat,1579.78,1579.78,0.0,0,0.0
5778,13,6,ajijo,65.2,65.2,0.0,4,66.67
5778,13,7,bharat,202.05,202.05,0.0,0,0.0
5779,46,14,ajijo,8.5,8.5,0.0,13,92.86
5779,46,32,bharat,1378.15,1378.15,0.0,0,0.0
5780,43,8,ajijo,13.75,13.75,0.0,7,87.5
5780,43,35,bharat,1524.12,1524.12,0.0,0,0.0
5781,27,7,ajijo,0.0,0.0,0.0,7,100.0
5781,27,20,bharat,597.09,597.09,0.0,0,0.0
5782,28,8,ajijo,13.24,13.24,0.0,7,87.5
5782,28,20,bharat,771.73,771.73,0.0,0,0.0
5783,20,3,ajijo,0.0,0.0,0.0,3,100.0
5783,20,17,bharat,641.51,641.51,0.0,0,0.0
5784,36,13,ajijo,61.69,61.69,0.0,12,92.31
5784,36,23,bharat,763.53,763.53,0.0,0,0.0
5785,37,15,ajijo,3.3,3.3,0.0,14,93.33
5785,37,22,bharat,926.75,926.75,0.0,0,0.0
5786,1,1,ajijo,0.0,0.0,0.0,1,100.0
5786,1,0,bharat,0.0,0.0,0.0,0,
5787,39,12,ajijo,8.77,8.77,0.0,10,83.33
5787,39,27,bharat,1148.92,1148.92,0.0,0,0.0
5788,20,11,ajijo,2.99,2.99,0.0,10,90.91
5788,20,9,bharat,396.36,396.36,0.0,0,0.0
5789,47,19,ajijo,13.44,13.44,0.0,17,89.47
5789,47,28,bharat,1138.4,1138.4,0.0,0,0.0
5790,41,8,ajijo,0.0,0.0,0.0,8,100.0
5790,41,33,bharat,1419.64,1419.64,0.0,0,0.0
5791,31,11,ajijo,1.9,1.9,0.0,10,90.91
5791,31,20,bharat,696.36,696.36,0.0,0,0.0
5792,38,10,ajijo,2.85,2.85,0.0,9,90.0
5792,38,28,bharat,983.27,983.27,0.0,0,0.0
5793,27,8,ajijo,22.93,22.93,0.0,7,87.5
5793,27,19,bharat,715.65,715.65,0.0,0,0.0
5794,48,20,ajijo,67.45,67.45,0.0,15,75.0
5794,48,28,bharat,1149.42,1149.42,0.0,0,0.0
5795,19,4,ajijo,0.0,0.0,0.0,4,100.0
5795,19,15,bharat,624.26,624.26,0.0,0,0.0
5796,46,15,ajijo,0.0,0.0,0.0,15,100.0
5796,46,31,bharat,1250.56,1250.56,0.0,0,0.0
5797,48,13,ajijo,15.49,15.49,0.0,11,84.62
5797,48,35,bharat,1575.2,1575.2,0.0,0,0.0
5798,47,18,ajijo,48.93,48.93,0.0,15,83.33
5798,47,29,bharat,1219.2,1219.2,0.0,0,0.0
5799,19,4,ajijo,0.0,0.0,0.0,4,100.0
5799,19,15,bharat,642.91,642.91,0.0,0,0.0
5800,17,6,ajijo,1.75,1.75,0.0,5,83.33
5800,17,11,bharat,544.24,544.24,0.0,0,0.0
5801,22,7,ajijo,0.0,0.0,0.0,7,100.0
5801,22,15,bharat,516.85,516.85,0.0,0,0.0
5802,4,1,ajijo,0.0,0.0,0.0,1,100.0
5802,4,3,bharat,110.88,110.88,0.0,0,0.0
5803,15,7,ajijo,0.0,0.0,0.0,7,100.0
5803,15,8,bharat,373.7,373.7,0.0,0,0.0
5804,13,4,ajijo,0.0,0.0,0.0,4,100.0
5804,13,9,bharat,446.96,446.96,0.0,0,0.0
5805,44,23,ajijo,30.69,30.69,0.0,20,86.96
5805,44,21,bharat,961.16,961.16,0.0,0,0.0
5806,23,7,ajijo,0.0,0.0,0.0,7,100.0
5806,23,16,bharat,690.48,690.48,0.0,0,0.0
5807,30,10,ajijo,34.71,34.71,0.0,8,80.0
5807,30,20,bharat,796.92,796.92,0.0,0,0.0
5808,23,5,ajijo,6.99,6.99,0.0,4,80.0
5808,23,18,bharat,691.53,691.53,0.0,0,0.0
5809,7,1,ajijo,0.0,0.0,0.0,1,100.0
5809,7,6,bharat,255.24,255.24,0.0,0,0.0
5810,19,6,ajijo,13.45,13.45,0.0,5,83.33
5810,19,13,bharat,510.47,510.47,0.0,0,0.0
5811,31,5,ajijo,5.5,5.5,0.0,4,80.0
5811,31,26,bharat,1344.67,1344.67,0.0,0,0.0
5812,42,15,ajijo,2.99,2.99,0.0,14,93.33
5812,42,27,bharat,884.72,884.72,0.0,0,0.0
5813,37,9,ajijo,0.0,0.0,0.0,9,100.0
5813,37,28,bharat,1044.54,1044.54,0.0,0,0.0
5814,8,3,ajijo,0.0,0.0,0.0,3,100.0
5814,8,5,bharat,156.55,156.55,0.0,0,0.0
5815,13,1,ajijo,0.0,0.0,0.0,1,100.0
5815,13,12,bharat,493.0,493.0,0.0,0,0.0
5816,15,9,ajijo,0.0,0.0,0.0,9,100.0
5816,15,6,bharat,181.21,181.21,0.0,0,0.0
5817,14,6,ajijo,8.75,8.75,0.0,5,83.33
5817,14,8,bharat,298.26,298.26,0.0,0,0.0
5818,7,1,ajijo,0.0,0.0,0.0,1,100.0
5818,7,6,bharat,286.83,286.83,0.0,0,0.0
5819,18,6,ajijo,24.47,24.47,0.0,3,50.0
5819,18,12,bharat,425.8,425.8,0.0,0,0.0
5820,47,9,ajijo,9.25,9.25,0.0,8,88.89
5820,47,38,bharat,1470.0,1470.0,0.0,0,0.0
5821,49,16,ajijo,10.23,10.23,0.0,15,93.75
5821,49,33,bharat,1415.78,1415.78,0.0,0,0.0
5822,25,7,ajijo,0.0,0.0,0.0,7,100.0
5822,25,18,bharat,754.66,754.66,0.0,0,0.0
5823,11,4,ajijo,14.07,14.07,0.0,2,50.0
5823,11,7,bharat,344.33,344.33,0.0,0,0.0
5824,30,7,ajijo,5.49,5.49,0.0,6,85.71
5824,30,23,bharat,731.26,731.26,0.0,0,0.0
5825,19,4,ajijo,0.0,0.0,0.0,4,100.0
5825,19,15,bharat,676.17,676.17,0.0,0,0.0
5826,39,7,ajijo,0.0,0.0,0.0,7,100.0
5826,39,32,bharat,1105.71,1105.71,0.0,0,0.0
5827,41,15,ajijo,19.98,19.98,0.0,14,93.33
5827,41,26,bharat,931.94,931.94,0.0,0,0.0
5828,28,13,ajijo,7.25,7.25,0.0,11,84.62
5828,28,15,bharat,684.75,684.75,0.0,0,0.0
5829,13,5,ajijo,8.49,8.49,0.0,4,80.0
5829,13,8,bharat,321.26,321.26,0.0,0,0.0
5830,40,13,ajijo,7.99,7.99,0.0,12,92.31
5830,40,27,bharat,1163.4,1163.4,0.0,0,0.0
5831,18,7,ajijo,30.14,30.14,0.0,4,57.14
5831,18,11,bharat,440.31,440.31,0.0,0,0.0
5832,39,15,ajijo,4.99,4.99,0.0,14,93.33
5832,39,24,bharat,1013.38,1013.38,0.0,0,0.0
5833,24,10,ajijo,36.5,36.5,0.0,8,80.0
5833,24,14,bharat,615.9,615.9,0.0,0,0.0
5834,34,7,ajijo,10.45,10.45,0.0,6,85.71
5834,34,27,bharat,1007.6,1007.6,0.0,0,0.0
5835,4,2,ajijo,0.0,0.0,0.0,2,100.0
5835,4,2,bharat,60.49,60.49,0.0,0,0.0
5836,19,3,ajijo,0.0,0.0,0.0,3,100.0
5836,19,16,bharat,767.9,767.9,0.0,0,0.0
5837,15,7,ajijo,85.7,85.7,0.0,5,71.43
5837,15,8,bharat,349.38,349.38,0.0,0,0.0
5838,30,13,ajijo,38.86,38.86,0.0,10,76.92
5838,30,17,bharat,770.63,770.63,0.0,0,0.0
5839,30,9,ajijo,0.0,0.0,0.0,9,100.0
5839,30,21,bharat,956.7,956.7,0.0,0,0.0
5840,38,13,ajijo,47.27,47.27,0.0,11,84.62
5840,38,25,bharat,1015.36,1015.36,0.0,0,0.0
5841,28,10,ajijo,10.0,10.0,0.0,9,90.0
5841,28,18,bharat,692.64,692.64,0.0,0,0.0
5842,22,8,ajijo,49.92,49.92,0.0,6,75.0
5842,22,14,bharat,583.59,583.59,0.0,0,0.0
5843,42,12,ajijo,92.82,92.82,0.0,9,75.0
5843,42,30,bharat,1166.95,1166.95,0.0,0,0.0
5844,2,0,ajijo,0.0,0.0,0.0,0,
5844,2,2,bharat,80.75,80.75,0.0,0,0.0
5845,49,12,ajijo,22.72,22.72,0.0,10,83.33
5845,49,37,bharat,1611.11,1611.11,0.0,0,0.0
5846,26,10,ajijo,24.44,24.44,0.0,8,80.0
5846,26,16,bharat,728.08,728.08,0.0,0,0.0
5847,11,3,ajijo,0.0,0.0,0.0,3,100.0
5847,11,8,bharat,349.45,349.45,0.0,0,0.0
5848,17,6,ajijo,0.0,0.0,0.0,6,100.0
5848,17,11,bharat,436.28,436.28,0.0,0,0.0
5849,29,11,ajijo,0.0,0.0,0.0,11,100.0
5849,29,18,bharat,831.78,831.78,0.0,0,0.0
5850,34,8,ajijo,62.77,62.77,0.0,5,62.5
5850,34,26,bharat,1105.63,1105.63,0.0,0,0.0
5851,27,6,ajijo,7.49,7.49,0.0,5,83.33
5851,27,21,bharat,1075.01,1075.01,0.0,0,0.0
5852,33,9,ajijo,25.19,25.19,0.0,7,77.78
5852,33,24,bharat,1254.35,1254.35,0.0,0,0.0
5853,9,6,ajijo,10.69,10.69,0.0,5,83.33
5853,9,3,bharat,258.67,258.67,0.0,0,0.0
5854,22,7,ajijo,9.49,9.49,0.0,5,71.43
5854,22,15,bharat,502.72,502.72,0.0,0,0.0
5855,42,9,ajijo,30.9,30.9,0.0,6,66.67
5855,42,33,bharat,1449.89,1449.89,0.0,0,0.0
5856,2,1,ajijo,0.0,0.0,0.0,1,100.0
5856,2,1,bharat,6.95,6.95,0.0,0,0.0
5857,37,16,ajijo,75.9,75.9,0.0,12,75.0
5857,37,21,bharat,771.89,771.89,0.0,0,0.0
5858,22,7,ajijo,13.5,13.5,0.0,6,85.71
5858,22,15,bharat,749.66,749.66,0.0,0,0.0
5859,20,6,ajijo,8.49,8.49,0.0,5,83.33
5859,20,14,bharat,691.79,691.79,0.0,0,0.0
5860,5,2,ajijo,8.24,8.24,0.0,1,50.0
5860,5,3,bharat,86.1,86.1,0.0,0,0.0
5861,37,10,ajijo,12.44,12.44,0.0,7,70.0
5861,37,27,bharat,1312.04,1312.04,0.0,0,0.0
5862,36,8,ajijo,0.0,0.0,0.0,8,100.0
5862,36,28,bharat,1138.68,1138.68,0.0,0,0.0
5863,47,7,ajijo,20.38,20.38,0.0,4,57.14
5863,47,40,bharat,1797.59,1797.59,0.0,0,0.0
5864,21,3,ajijo,15.73,15.73,0.0,2,66.67
5864,21,18,bharat,634.33,634.33,0.0,0,0.0
5865,37,12,ajijo,33.94,33.94,0.0,10,83.33
5865,37,25,bharat,1062.3,1062.3,0.0,0,0.0
5866,22,9,ajijo,0.0,0.0,0.0,9,100.0
5866,22,13,bharat,587.78,587.78,0.0,0,0.0
5867,9,3,ajijo,22.22,22.22,0.0,2,66.67
5867,9,6,bharat,252.19,252.19,0.0,0,0.0
5868,41,16,ajijo,34.85,34.85,0.0,12,75.0
5868,41,25,bharat,1104.92,1104.92,0.0,0,0.0
5869,39,14,ajijo,0.0,0.0,0.0,14,100.0
5869,39,25,bharat,1193.87,1193.87,0.0,0,0.0
5870,32,8,ajijo,0.0,0.0,0.0,8,100.0
5870,32,24,bharat,1136.57,1136.57,0.0,0,0.0
5871,48,16,ajijo,12.93,12.93,0.0,13,81.25
5871,48,32,bharat,1263.13,1263.13,0.0,0,0.0
5872,16,5,ajijo,0.0,0.0,0.0,5,100.0
5872,16,11,bharat,368.39,368.39,0.0,0,0.0
5873,22,3,ajijo,7.99,7.99,0.0,2,66.67
5873,22,19,bharat,882.94,882.94,0.0,0,0.0
5874,2,1,ajijo,0.0,0.0,0.0,1,100.0
5874,2,1,bharat,30.68,30.68,0.0,0,0.0
5875,10,2,ajijo,36.64,36.64,0.0,1,50.0
5875,10,8,bharat,273.38,273.38,0.0,0,0.0
5876,43,13,ajijo,0.0,0.0,0.0,13,100.0
5876,43,30,bharat,1590.44,1590.44,0.0,0,0.0
5877,22,7,ajijo,7.75,7.75,0.0,6,85.71
5877,22,15,bharat,538.99,538.99,0.0,0,0.0
5878,13,3,ajijo,0.0,0.0,0.0,3,100.0
5878,13,10,bharat,272.6,272.6,0.0,0,0.0
5879,19,7,ajijo,5.99,5.99,0.0,6,85.71
5879,19,12,bharat,608.37,608.37,0.0,0,0.0
5880,41,12,ajijo,16.49,16.49,0.0,11,91.67
5880,41,29,bharat,1013.99,1013.99,0.0,0,0.0
5881,30,9,ajijo,50.03,50.03,0.0,5,55.56
5881,30,21,bharat,1085.71,1085.71,0.0,0,0.0
5882,14,4,ajijo,0.0,0.0,0.0,4,100.0
5882,14,10,bharat,357.78,357.78,0.0,0,0.0
5883,36,15,ajijo,0.0,0.0,0.0,15,100.0
5883,36,21,bharat,661.49,661.49,0.0,0,0.0
5884,21,9,ajijo,17.0,17.0,0.0,8,88.89
5884,21,12,bharat,630.82,630.82,0.0,0,0.0
5885,21,8,ajijo,8.49,8.49,0.0,7,87.5
5885,21,13,bharat,428.09,428.09,0.0,0,0.0
5886,34,7,ajijo,17.5,17.5,0.0,6,85.71
5886,34,27,bharat,1088.79,1088.79,0.0,0,0.0
5887,39,14,ajijo,21.23,21.23,0.0,13,92.86
5887,39,25,bharat,1283.37,1283.37,0.0,0,0.0
5888,5,0,ajijo,0.0,0.0,0.0,0,
5888,5,5,bharat,187.51,187.51,0.0,0,0.0
5889,11,2,ajijo,0.0,0.0,0.0,2,100.0
5889,11,9,bharat,344.19,344.19,0.0,0,0.0
5890,28,12,ajijo,0.0,0.0,0.0,12,100.0
5890,28,16,bharat,593.84,593.84,0.0,0,0.0
5891,4,2,ajijo,0.0,0.0,0.0,2,100.0
5891,4,2,bharat,17.2,17.2,0.0,0,0.0
5892,47,20,ajijo,15.5,15.5,0.0,19,95.0
5892,47,27,bharat,1089.44,1089.44,0.0,0,0.0
5893,32,11,ajijo,2.75,2.75,0.0,10,90.91
5893,32,21,bharat,763.36,763.36,0.0,0,0.0
5894,31,11,ajijo,0.0,0.0,0.0,11,100.0
5894,31,20,bharat,898.7,898.7,0.0,0,0.0
5895,23,7,ajijo,19.24,19.24,0.0,6,85.71
5895,23,16,bharat,669.17,669.17,0.0,0,0.0
5896,17,5,ajijo,0.0,0.0,0.0,5,100.0
5896,17,12,bharat,558.08,558.08,0.0,0,0.0
5897,13,0,ajijo,0.0,0.0,0.0,0,
5897,13,13,bharat,577.46,577.46,0.0,0,0.0
5898,46,8,ajijo,19.24,19.24,0.0,7,87.5
5898,46,38,bharat,1645.93,1645.93,0.0,0,0.0
5899,37,8,ajijo,88.25,88.25,0.0,6,75.0
5899,37,29,bharat,1220.79,1220.79,0.0,0,0.0
5900,12,5,ajijo,51.34,51.34,0.0,4,80.0
5900,12,7,bharat,258.29,258.29,0.0,0,0.0
5901,38,7,ajijo,0.0,0.0,0.0,7,100.0
5901,38,31,bharat,1210.04,1210.04,0.0,0,0.0
5902,42,6,ajijo,27.94,27.94,0.0,4,66.67
5902,42,36,bharat,1372.93,1372.93,0.0,0,0.0
5903,28,7,ajijo,8.7,8.7,0.0,6,85.71
5903,28,21,bharat,886.36,886.36,0.0,0,0.0
5904,8,2,ajijo,0.0,0.0,0.0,2,100.0
5904,8,6,bharat,123.64,123.64,0.0,0,0.0
5905,18,6,ajijo,30.54,30.54,0.0,5,83.33
5905,18,12,bharat,373.65,373.65,0.0,0,0.0
5906,39,17,ajijo,36.96,36.96,0.0,16,94.12
5906,39,22,bharat,850.82,850.82,0.0,0,0.0
5907,31,8,ajijo,61.74,61.74,0.0,6,75.0
5907,31,23,bharat,1027.76,1027.76,0.0,0,0.0
5908,36,16,ajijo,113.19,113.19,0.0,11,68.75
5908,36,20,bharat,844.23,844.23,0.0,0,0.0
5909,33,11,ajijo,41.69,41.69,0.0,9,81.82
5909,33,22,bharat,852.42,852.42,0.0,0,0.0
5910,37,15,ajijo,54.92,54.92,0.0,11,73.33
