,inventory,item_url
846,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/ready-to-eat/products/d-lish-chicken-fried-rice-ready-to-eat-275gram
847,"
Inventory policy :

                
                1
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/ready-to-eat/products/dlish-sarso-ka-saag-ready-to-eat-300gram
848,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rice/products/medium-grain-white-rice-sunrice-5kg
849,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rice-flakes/products/poha-thick-1kg-indya
850,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rice-flakes/products/flattened-rice-poha-banoful-500g
851,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rice-flakes/products/rice-flakes-brahmins-500g-1
852,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rice-flakes/products/rice-flakes-brahmins-500g
853,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rice-flakes/products/rice-flakes-poha-thick-1kg-uttam
854,"
Inventory policy :

                
                18
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rice-flakes/products/rice-flakes-poha-medium-1kg-uttam
855,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rice-flakes/products/rice-flake-thin-uttam
856,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rice-flakes/products/poha-thin-rice-flakes-1kg
857,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rice-flakes/products/poha-thin-pattu-1kg
858,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rusk-khari/products/wheat-rusk-britannia-610g
859,"
Inventory policy :

                
                16
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rusk-khari/products/britannia-suji-rusk-610g
860,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rusk-khari/products/special-toast-banoful-350g
861,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/rusk-khari/products/suji-rusk-britannia-1-2kg
862,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rusk-khari/products/premium-rusk-220gram
863,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rusk-khari/products/plain-toast-kemchho-200g
864,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rusk-khari/products/plain-khari-kemchho-200g
865,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rusk-khari/products/plain-cake-rusk-cherabs-900g
866,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/rusk-khari/products/parle-rusk-600g
867,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/saffron/products/saffron-0-5
868,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/sandal/products/kesar-chandan-patanjali-25g
869,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sauce/products/pepper-sauce-tabasco-60ml
870,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce/products/mint-chutney-mitchell-s-350g
871,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce/products/steak-sauce-fountain-250ml
872,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce/products/barbecue-sauce-masterfoods-500ml
873,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce/products/tooba-garlic-sauce-340gram
874,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sauce/products/think-mint-sauce
875,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce/products/chings-secret-schezwan-sauce-stir-fry
876,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce/products/chilli-garlic-pattu-500g
877,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sauce/products/rich-tomato-ketchup-maggi-500ml
878,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sauce-1/products/pepper-sauce-tabasco-60ml
879,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce-1/products/mint-chutney-mitchell-s-350g
880,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce-1/products/steak-sauce-fountain-250ml
881,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce-1/products/barbecue-sauce-masterfoods-500ml
882,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce-1/products/tooba-garlic-sauce-340gram
883,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sauce-1/products/think-mint-sauce
884,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce-1/products/chings-secret-schezwan-sauce-stir-fry
885,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sauce-1/products/chilli-garlic-pattu-500g
886,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sauce-1/products/rich-tomato-ketchup-maggi-500ml
887,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sella-rice/products/sella-rice-afghan-valley
888,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sella-rice/products/india-gate-golden-sella-rice-5kg
889,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sella-rice/products/daawat-goldensella-basmati-rice-5kg
890,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/semolina/products/semolina-fine-sooji-uttam-1kg
891,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/semolina/products/semolina-coarse-sooji-uttam-1kg
892,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/semolina/products/semolina-fine-1kg
893,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/semolina/products/semolina-course-pattu-1kg
894,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/semolina/products/nirapara-uppuma-rava-1kg
895,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/chicken-curry-masala-mdh-100g
896,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/dried-fenugreek-leaves-kasuri-mithi-parsram-100g
897,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/chaat-masala-shan-200g
898,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/shan/products/haleem-mix-easy-cook-shan-300g
899,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/karahi-gosht-masala-mdh
900,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/sabji-masala
901,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/hunter-beef-curing-mix-shan-150g
902,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/shan/products/fenugreek-leaves-shan-50g
903,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/shan/products/achar-gosht-mix-shan-50g
904,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/skin-care/products/vicco-turmeric-cream-70g
905,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/skin-care/products/vicco-turmeric-cream-50g
906,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/skin-care/products/rose-water-250ml-ahmed
907,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/skin-care/products/roghan-badam-shirin-oil-100ml
908,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/skin-care/products/fair-lovely-ayurvedic-care-50gram
909,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/hot-chanachur-banoful-350g
910,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/fried-peas-banoful-30g
911,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/round-rice-murukku-bakemill-150-g
912,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/piece-rice-murukku-bakemill-125-g
913,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/tomato-chilli-mixture-bakemill-320-g
914,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/extra-hot-mixture-bakemill-320-g
915,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/aloo-bhujia-bikaji-1-kg
916,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/bikaji-kolkata-chanachur-1kg
917,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-bikaji/products/bikaji-bikaneri-bhujia-1-kg
918,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/haldiram-khatta-mitha-mix-1kg
919,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/haldiram-kashmiri-mix-1kg
920,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/bhujia-haldiram-400g
921,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/bhujia-1kg-haldiram
922,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/bhelpuri-1kg-haldiram
923,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/aloo-bhujia-haldiraam-400g
924,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/aloo-bhujia-1kg-haldiram
925,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/nut-cracker-haldiram-400g
926,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-haldiram/products/khatta-meetha-haldiram-400g
927,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-kemchho/products/soya-stick-kemchho-150g
928,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-kemchho/products/moong-dal-kemchho-270g
929,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-kemchho/products/kemchho-nylon-chevda270gram
930,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-kemchho/products/kemchho-mung-daal-270gram
931,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-kemchho/products/kemchho-diet-bhel-270gram
932,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/snacks-others/products/andhra-mixture-400g-malabar-treats
933,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/instant-delight-karaseva-400-g
934,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/instant-delight-karaseva-250-g
935,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/instant-delight-hand-murukku-400g
936,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/sabrini-boondi-500g
937,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/indya-peanut-brittle-gajak-400g
938,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/uttam-roasted-chana-without-skin-500g
939,"
Inventory policy :

                
                17
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/mahabaleshwar-roasted-chana-with-skin-indya-500gm
940,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/snacks-others/products/roasted-gram-dalia-indya-1-kg
941,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soaps/products/medimix-ayurvedic-soap
942,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soaps/products/imperial-leather-soap-4x-100g
943,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/soaps/products/dove-pure-sensitive
944,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/soaps/products/chandrika-soap-75g
945,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soaps/products/chandrika-soap
946,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/soaps/products/santoor-soap-100g-x-4
947,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/soaps/products/santoor-soap
948,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soaps/products/mysore-sandal-soap-450g
949,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soaps/products/mysore-sandal-soap-150g
950,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/ice-cola-l-a-475ml
951,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/lemon-soda-pub-squash-475-ml
952,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/ceda-classic-creaming-soda-475-ml
953,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/ceda-orange-creaming-soda-475-ml
954,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/ceda-passion-creaming-soda-475-ml
955,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/ceda-lime-creaming-soda-475-ml
956,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soft-drinks/products/apple-juice-berry-2l
957,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/orange-juice-berry
958,"
Inventory policy :

                
                20
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soft-drinks/products/coca-cola-classic-375ml-1
959,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sona-masuri-rice/products/sona-masuri-rice-pattu-10kg
960,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sona-masuri-rice/products/sona-masuri-pattu-5kg
961,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-sauce/products/dark-soy-sauce-ching-210g
962,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-chunks-indya-200g
963,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-wadi-uttam-200g
964,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-wadi-500g-uttam
965,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-wadi-500g-pattu
966,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-wadi-200g-pattu
967,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-granules-200g-pattu
968,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-chunks-400g-indya
969,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/soya-chaap-shandaar-foods-800g
970,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/soya-wadi/products/shandaar-punjabi-wadi
971,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/garam-masala-uttam-200g
972,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/garam-masala-whole-uttam-100g
973,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spice-pouch/products/cumin-seeds-uttam-500g
974,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/mustard-seeds-uttam-500g
975,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/star-anise-uttam-100g
976,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/chilli-powder-mild-uttam-200g
977,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/red-chilli-powder-hot-pattu-200g
978,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/chilli-powder-kashmiri-pattu-100g
979,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spice-pouch/products/ajwain-seeds-jk-200g
980,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spreads/products/nutella-hazelnut-spread-400g
981,"
Inventory policy :

                
                2
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spreads/products/promite
982,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spreads/products/nutella-mini-jar
983,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spreads/products/kraft-cream-cheese-spread-250g
984,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spreads/products/hazelnut-chocolate-spread-400g
985,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spreads/products/vegemite-220g
986,"
Inventory policy :

                
                12
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/spreads/products/sanitarium-smooth-peanut-butter-375g
987,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spreads/products/sanitarium-crunchy-peanut-butter-375g
988,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/spreads/products/nutella-hazelnut-sprd-220g
989,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/stock-gravy/products/real-stock-vegetable
990,"
Inventory policy :

                
                5
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/stock-gravy/products/real-stock-chicken
991,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/stock-gravy/products/real-stock-beef
992,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/stock-gravy/products/real-fish-stock-campbells-500ml
993,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sugar-salt/products/coconut-sugar-csr-250g
994,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sugar-salt/products/cooking-sea-salt-olsson-s-1kg
995,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sugar-salt/products/aashirvaad-iodised-salt-1-kg
996,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sugar-salt/products/cooking-salt-saxa-1-kg
997,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sugar-salt/products/white-sugar-bundaberg-1kg
998,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sugar-salt/products/tata-salt-1kg
999,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sugar-salt/products/sindhav-salt-fasting-salt-100g-uttam
1000,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/sugar-salt/products/saxa-salt-table-750g
1001,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/sugar-salt/products/sakariya-400g-spark
1002,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sweets/products/mix-sweets-pack-250g
1003,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sweets/products/soan-papdi-haldirams-250g
1004,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sweets/products/soan-papdi-200gm-bikaji
1005,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sweets/products/patisa-400g-bika-ji
1006,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sweets/products/motichur-laddu-250g-pack
1007,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/sweets/products/jalebi-300g-pack
1008,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sweets/products/grb-ghee-mysore-pak-250g
1009,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sweets/products/bikaji-soan-papdi-500g
1010,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/sweets/products/bika-ji-dry-petha
1011,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/taco/products/taco-shells-156g
1012,"
Inventory policy :

                
                7
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-cake-indya-500g
1013,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-mayil-1kg
1014,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-nirapara-500g
1015,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-mayil-500g
1016,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-concentrate-454g-tamicon
1017,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-paste-mothers-recipe-320g
1018,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-concentrate-227g-tamicon
1019,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tamarind/products/tamarind-eastern-200g
1020,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/tata-tea-premium-1kg
1021,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/tapal-family-mixture-900g
1022,"
Inventory policy :

                
                4
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/tetley-natural-green-tea-50-tea-bags
1023,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/tetley-decaf-green-tea-50-tea-bags
1024,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/lipton-pure-green-tea-50-tea-bags
1025,"
Inventory policy :

                
                3
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/johar-joshanda-natural-herbal-tea
1026,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/tea-coffee/products/wagh-bakri-premium-tea-500g
1027,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/wagh-bakri-premium-tea-1kg
1028,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/tea-coffee/products/wagh-bakri-masala-chai-250g
1029,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/toilet-cleaners/products/white-king-toilet-gel
1030,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/toilet-cleaners/products/toilet-bowl-cleaner-b-g
1031,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/toilet-cleaners/products/harpic-450ml
1032,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/toilet-cleaners/products/clean-freak-900ml-comm-co
1033,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/toilet-cleaners/products/blue-active-chlorine-bref
1034,"
Inventory policy :

                
                13
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/toilet-rolls/products/aloevera-facial-tissues-allure-95-sheets
1035,"
Inventory policy :

                
                11
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/toilet-rolls/products/paper-towel-2s-allure
1036,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/toilet-rolls/products/kleenex-toilet-tissue-9-rolls
1037,"
Inventory policy :

                
                9
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/toilet-rolls/products/kleenex-4-rolls-toilet-tissue
1038,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/toilet-rolls/products/black-and-gold-toilet-tissue-4pk
1039,"
Inventory policy :

                
                10
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/toilet-rolls/products/black-gold-toilet-rolls-12pk
1040,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/tomato-sauce/products/tomato-ketch-up-pattu-500g
1041,"
Inventory policy :

                
                15
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vermicelli/products/roasted-vermicelli-mtr-900-g
1042,"
Inventory policy :

                
                13
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vermicelli/products/vermicelli-roasted-ahmed-foods
1043,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/vermicelli/products/vermicelli-350g-bambino
1044,"
Inventory policy :

                
                22
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vermicelli/products/roasted-vermicelli-shan-150g
1045,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/vermicelli/products/roasted-vermicelli-bambind
1046,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vermicelli/products/lashcha-shemai
1047,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/vermicelli/products/lachcha-fried-vermicelli-pheny-16o-gm-ahmed-foods
1048,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/vermicelli/products/double-horse-roasted-vermicelli-500g
1049,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vinegars/products/balsamic-vinegar-500ml-cornwellis
1050,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/vinegars/products/balsamic-vinegar-500ml-community-co
1051,"
Inventory policy :

This product is available!

",https://www.ajijo.com.au/collections/vinegars/products/apple-cidar-vinegar
1052,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vinegars/products/white-vinegar-750-ml-cornwellis
1053,"
Inventory policy :

                
                8
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vinegars/products/white-vinegar-2-litre-cornwellis
1054,"
Inventory policy :

                
                6
                
                 
              This product is available!

",https://www.ajijo.com.au/collections/vinegars/products/red-wine-vinegar-500ml-cornwellis
1055,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/wafers/products/nutro-strawberry-wafers-75g
1056,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/wafers/products/nutro-chocolate-wafers-75g
1057,"
Inventory policy :

This product is out of stock.

",https://www.ajijo.com.au/collections/wafers/products/cookies-choco-chip-cadbury-156g
